season,season_sort_key,player_name,team,grade,matches,innings,not_outs,runs,high_score,average,strike_rate,30s,50s,100s,ducks,fours,sixes,source_sheet,source_row,source_file,source_system,data_confidence,qa_status
Summer 2001/02,200100,Brett J Hudson,Georges River DCC,Historical club summary,20,22,,185,28,8.41,,,,,,,,2001-02,32,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Brett Q Sweetnam,Georges River DCC,Historical club summary,3,3,,199,120,66.33,,,,1,,,,2001-02,71,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Brett Stewart,Georges River DCC,Historical club summary,4,5,,118,43,23.6,,,,,,,,2001-02,69,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Brian Somerville,Georges River DCC,Historical club summary,1,1,,,,,,,,,,,,2001-02,68,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Bruce Whitehouse,Georges River DCC,Historical club summary,13,17,2,251,34,16.73,,,,,,,,2001-02,80,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Cameron O'brien,Georges River DCC,Historical club summary,2,2,1,4,4,4,,,,,,,,2001-02,53,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Chris Lane,Georges River DCC,Historical club summary,15,11,4,26,10,3.71,,,,,,,,2001-02,40,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Chris Simons,Georges River DCC,Historical club summary,8,9,1,327,129,40.88,,,,1,,,,2001-02,66,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Christopher J Morris,Georges River DCC,Historical club summary,10,13,,151,53,11.62,,,1,,,,,2001-02,51,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Craig Redfern,Georges River DCC,Historical club summary,4,4,,68,23,17,,,,,,,,2001-02,57,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Crawford Thompson,Georges River DCC,Historical club summary,4,4,,62,49,15.5,,,,,,,,2001-02,75,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Damien Fardell,Georges River DCC,Historical club summary,13,15,1,132,17,9.43,,,,,,,,2001-02,23,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Danny Pham,Georges River DCC,Historical club summary,12,14,1,187,72,14.38,,,1,,,,,2001-02,54,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Darrin Luckman,Georges River DCC,Historical club summary,11,10,,124,37,12.4,,,,,,,,2001-02,46,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Dave Jiffkins,Georges River DCC,Historical club summary,15,18,1,364,42,21.41,,,,,,,,2001-02,36,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,David Richardson,Georges River DCC,Historical club summary,12,13,6,86,19,12.29,,,,,,,,2001-02,59,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,David Rues,Georges River DCC,Historical club summary,6,7,,70,26,10,,,,,,,,2001-02,62,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Dean Swift,Georges River DCC,Historical club summary,12,14,1,201,40,15.46,,,,,,,,2001-02,72,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Dennis Hay,Georges River DCC,Historical club summary,13,17,3,269,44,19.21,,,,,,,,2001-02,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Gareth Lee,Georges River DCC,Historical club summary,1,2,,22,11,11,,,,,,,,2001-02,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Gavin Bobyk,Georges River DCC,Historical club summary,6,6,,123,57,20.5,,,1,,,,,2001-02,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Gavin Scott,Georges River DCC,Historical club summary,19,18,5,392,85,30.15,,,1,,,,,2001-02,64,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Glenn A Ross,Georges River DCC,Historical club summary,2,2,,12,12,6,,,,,,,,2001-02,60,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Haroon Ahmed,Georges River DCC,Historical club summary,19,24,,378,117,15.75,,,,1,,,,2001-02,2,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Iain Gordon,Georges River DCC,Historical club summary,9,12,6,45,9,7.5,,,,,,,,2001-02,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Ian M Edwards,Georges River DCC,Historical club summary,14,18,2,352,60,22,,,2,,,,,2001-02,22,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Intikhab Alam,Georges River DCC,Historical club summary,1,1,,6,6,6,,,,,,,,2001-02,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,James C Whitney,Georges River DCC,Historical club summary,12,11,1,92,37,9.2,,,,,,,,2001-02,81,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,James Miller,Georges River DCC,Historical club summary,3,2,,22,21,11,,,,,,,,2001-02,50,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Jason Lill,Georges River DCC,Historical club summary,11,13,3,162,33,16.2,,,,,,,,2001-02,43,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Jeff Woods,Georges River DCC,Historical club summary,6,6,3,58,24,19.33,,,,,,,,2001-02,83,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,John Short,Georges River DCC,Historical club summary,12,11,,69,18,6.27,,,,,,,,2001-02,65,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Jon Carrett,Georges River DCC,Historical club summary,3,3,,45,39,15,,,,,,,,2001-02,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Junaid Ahmed,Georges River DCC,Historical club summary,1,1,,4,4,4,,,,,,,,2001-02,3,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Justin Blanch,Georges River DCC,Historical club summary,3,1,,,,,,,,,,,,2001-02,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Justin L Drinkwater,Georges River DCC,Historical club summary,18,21,3,421,95,23.39,,,2,,,,,2001-02,21,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Karl Prince,Georges River DCC,Historical club summary,8,9,1,147,42,18.38,,,,,,,,2001-02,56,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Kevin J Croom,Georges River DCC,Historical club summary,12,13,1,295,84,24.58,,,1,,,,,2001-02,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Lance Campbell,Georges River DCC,Historical club summary,4,4,,41,19,10.25,,,,,,,,2001-02,15,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Lindsay Le Bas,Georges River DCC,Historical club summary,1,1,,1,1,1,,,,,,,,2001-02,41,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Luke M Hams,Georges River DCC,Historical club summary,13,15,1,105,26,7.5,,,,,,,,2001-02,28,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Luke Simons,Georges River DCC,Historical club summary,15,19,1,180,33,10,,,,,,,,2001-02,67,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Mark Weir,Georges River DCC,Historical club summary,10,13,1,441,98,36.75,,,3,,,,,2001-02,77,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Mark Zessin,Georges River DCC,Historical club summary,10,11,1,153,63,15.3,,,1,,,,,2001-02,85,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Matthew Baldwin,Georges River DCC,Historical club summary,22,26,,114,10,4.38,,,,,,,,2001-02,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Meville A Fernando,Georges River DCC,Historical club summary,11,11,1,115,41,11.5,,,,,,,,2001-02,24,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Michael Cottee,Georges River DCC,Historical club summary,19,21,6,110,28,7.33,,,,,,,,2001-02,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Michael Schmoll,Georges River DCC,Historical club summary,4,4,,36,14,9,,,,,,,,2001-02,63,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Murray Power,Georges River DCC,Historical club summary,16,17,4,175,60,13.46,,,1,,,,,2001-02,55,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Nathan Dean,Georges River DCC,Historical club summary,1,2,,3,3,1.5,,,,,,,,2001-02,19,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Nathan Keenan,Georges River DCC,Historical club summary,18,22,2,244,63,12.2,,,1,,,,,2001-02,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Nathan Zessin,Georges River DCC,Historical club summary,6,6,2,60,29,15,,,,,,,,2001-02,86,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Omar Ahmed,Georges River DCC,Historical club summary,11,13,1,99,28,8.25,,,,,,,,2001-02,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Paul Armitage,Georges River DCC,Historical club summary,9,10,4,119,26,19.83,,,,,,,,2001-02,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Paul E Thomas,Georges River DCC,Historical club summary,10,10,5,100,32,20,,,,,,,,2001-02,74,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Paul M Younger,Georges River DCC,Historical club summary,13,15,3,364,66,30.33,,,1,,,,,2001-02,84,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Pelham Wilson,Georges River DCC,Historical club summary,12,15,1,357,68,25.5,,,2,,,,,2001-02,82,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Peter G Dick,Georges River DCC,Historical club summary,15,17,1,205,44,12.81,,,,,,,,2001-02,20,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Peter Remfrey,Georges River DCC,Historical club summary,13,15,,231,57,15.4,,,1,,,,,2001-02,58,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Phil Hamer,Georges River DCC,Historical club summary,22,24,4,403,43,20.15,,,,,,,,2001-02,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Raymond N Buchanan,Georges River DCC,Historical club summary,8,9,,123,32,13.67,,,,,,,,2001-02,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Richard Bance,Georges River DCC,Historical club summary,3,3,1,3,3,1.5,,,,,,,,2001-02,9,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Ridwhaan Ahmed,Georges River DCC,Historical club summary,5,6,,21,11,3.5,,,,,,,,2001-02,5,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Robert Luc,Georges River DCC,Historical club summary,11,12,4,134,34,16.75,,,,,,,,2001-02,44,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Robert White,Georges River DCC,Historical club summary,13,14,2,187,56,15.58,,,1,,,,,2001-02,79,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Sam Margabandhu,Georges River DCC,Historical club summary,12,16,,355,145,22.19,,,1,1,,,,2001-02,47,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Sean Bond,Georges River DCC,Historical club summary,11,15,,90,23,6,,,,,,,,2001-02,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Sean Weir,Georges River DCC,Historical club summary,8,8,1,131,36,18.71,,,,,,,,2001-02,78,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Steve Birchley,Georges River DCC,Historical club summary,6,7,1,115,51,19.17,,,1,,,,,2001-02,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Steve Luc,Georges River DCC,Historical club summary,12,13,,247,58,19,,,1,,,,,2001-02,45,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Tim Mchale,Georges River DCC,Historical club summary,2,3,1,1,1,0.5,,,,,,,,2001-02,49,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Tyrone Jayawardene,Georges River DCC,Historical club summary,11,15,,276,56,18.4,,,,,,,,2001-02,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Vijay Kumar,Georges River DCC,Historical club summary,12,17,2,70,20,4.67,,,,,,,,2001-02,39,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Vince Higgins,Georges River DCC,Historical club summary,10,12,1,311,101,28.27,,,,1,,,,2001-02,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2001/02,200100,Walter Hinckson,Georges River DCC,Historical club summary,13,15,1,230,51,16.43,,,1,,,,,2001-02,31,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Ali Ali,Georges River DCC,Historical club summary,15,14,5,117,20,13,,,,,,,,2002-03,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Anand Katuri,Georges River DCC,Historical club summary,10,13,,84,34,6.46,,,,,,,,2002-03,43,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Anthony Marsh,Georges River DCC,Historical club summary,8,10,1,86,27,9.56,,,,,,,,2002-03,54,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Ashwin Nathan,Georges River DCC,Historical club summary,1,2,,7,6,3.5,,,,,,,,2002-03,61,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Ben Rowe,Georges River DCC,Historical club summary,16,17,7,113,28,11.3,,,,,,,,2002-03,70,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Bill Dudgeon,Georges River DCC,Historical club summary,13,10,1,117,42,13,,,,,,,,2002-03,25,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Bill Oakley,Georges River DCC,Historical club summary,14,18,2,366,70,22.88,,,2,,,,,2002-03,62,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Brad Humbles,Georges River DCC,Historical club summary,11,7,,36,18,5.14,,,,,,,,2002-03,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Brett Dingeldei,Georges River DCC,Historical club summary,11,13,1,938,150,78.17,,,,6,,,,2002-03,22,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Brett J Hudson,Georges River DCC,Historical club summary,20,20,1,255,44,13.42,,,,,,,,2002-03,36,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Brian Sjahalam,Georges River DCC,Historical club summary,19,22,3,219,63,11.53,,,,,,,,2002-03,74,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Brian Somerville,Georges River DCC,Historical club summary,12,15,6,197,46,21.89,,,,,,,,2002-03,75,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Bruce Whitehouse,Georges River DCC,Historical club summary,16,16,2,341,59,24.36,,,1,,,,,2002-03,87,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Charlie Wickramanayake,Georges River DCC,Historical club summary,1,2,,18,14,9,,,,,,,,2002-03,89,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Chris Kalatzis,Georges River DCC,Historical club summary,21,20,9,74,19,6.73,,,,,,,,2002-03,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Chris Ridley,Georges River DCC,Historical club summary,3,3,,68,34,22.67,,,,,,,,2002-03,68,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Christopher J Morris,Georges River DCC,Historical club summary,15,16,1,285,115,19,,,,1,,,,2002-03,60,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Christopher Kelly,Georges River DCC,Historical club summary,1,1,,5,5,5,,,,,,,,2002-03,45,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Clint Stevens,Georges River DCC,Historical club summary,4,5,,99,42,19.8,,,,,,,,2002-03,79,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Daniel Laus,Georges River DCC,Historical club summary,3,3,,71,30,23.67,,,,,,,,2002-03,49,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Daniel Milgate,Georges River DCC,Historical club summary,20,20,2,374,100,20.78,,,,1,,,,2002-03,59,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Darrin Luckman,Georges River DCC,Historical club summary,13,17,,320,56,18.82,,,1,,,,,2002-03,53,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Dave Jiffkins,Georges River DCC,Historical club summary,17,18,,173,27,9.61,,,,,,,,2002-03,41,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,David Marshall,Georges River DCC,Historical club summary,2,2,,39,38,19.5,,,,,,,,2002-03,56,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,David Spaull,Georges River DCC,Historical club summary,8,9,,120,29,13.33,,,,,,,,2002-03,77,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Dean Swift,Georges River DCC,Historical club summary,13,15,,267,68,17.8,,,1,,,,,2002-03,80,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Dennis Hay,Georges River DCC,Historical club summary,3,3,1,99,69,49.5,,,1,,,,,2002-03,32,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Dhilip Uppili,Georges River DCC,Historical club summary,2,3,,3,3,1,,,,,,,,2002-03,83,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Gavin Scott,Georges River DCC,Historical club summary,13,18,3,318,50,21.2,,,1,,,,,2002-03,71,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Geoff Dale,Georges River DCC,Historical club summary,20,18,6,104,15,8.67,,,,,,,,2002-03,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,George Vrondas,Georges River DCC,Historical club summary,1,2,,12,12,6,,,,,,,,2002-03,85,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Glen Cleary,Georges River DCC,Historical club summary,7,7,2,33,10,6.6,,,,,,,,2002-03,15,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Glenn A Ross,Georges River DCC,Historical club summary,4,4,,249,149,62.25,,,,1,,,,2002-03,69,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Gus Verrett,Georges River DCC,Historical club summary,1,2,1,12,11,12,,,,,,,,2002-03,84,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Iain Gordon,Georges River DCC,Historical club summary,9,11,1,59,13,5.9,,,,,,,,2002-03,28,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Ian Linwood,Georges River DCC,Historical club summary,17,16,3,107,27,8.23,,,,,,,,2002-03,52,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Ian M Edwards,Georges River DCC,Historical club summary,13,14,2,332,63,27.67,,,2,,,,,2002-03,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Ian Trotter,Georges River DCC,Historical club summary,13,18,7,132,18,12,,,,,,,,2002-03,82,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,James C Whitney,Georges River DCC,Historical club summary,14,13,1,207,68,17.25,,,1,,,,,2002-03,88,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Jason Lill,Georges River DCC,Historical club summary,16,19,3,207,45,12.94,,,,,,,,2002-03,51,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Jon Carrett,Georges River DCC,Historical club summary,18,21,2,297,84,15.63,,,1,,,,,2002-03,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Jon Ward,Georges River DCC,Historical club summary,4,4,3,24,8,24,,,,,,,,2002-03,86,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Josh Holt,Georges River DCC,Historical club summary,5,6,1,161,73,32.2,,,1,,,,,2002-03,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Justin L Drinkwater,Georges River DCC,Historical club summary,19,24,,631,125,26.29,,,2,1,,,,2002-03,24,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Kevin J Croom,Georges River DCC,Historical club summary,14,15,,400,64,26.67,,,1,,,,,2002-03,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Lachlan Hutcherson,Georges River DCC,Historical club summary,6,7,,144,63,20.57,,,1,,,,,2002-03,39,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2002/03,200200,Lindsay Le Bas,Georges River DCC,Historical club summary,1,2,,52,52,26,,,1,,,,,2002-03,50,bexley_stats_spreadsheets.xlsx,excel,high,clean
